test loss, test acc, exec time: [0.07495470345020294, 0.5410764813423157, '00:00:14']
test loss, test acc, exec time: [0.07046595960855484, 0.7677053809165955, '00:00:14']
test loss, test acc, exec time: [0.08067532628774643, 0.5396600365638733, '00:00:14']
test loss, test acc, exec time: [0.10566515475511551, 0.48300284147262573, '00:00:14']
test loss, test acc, exec time: [0.07905907928943634, 0.5906515717506409, '00:00:14']
test loss, test acc, exec time: [0.0724584236741066, 0.5495750904083252, '00:00:13']
test loss, test acc, exec time: [0.07271956652402878, 0.7181302905082703, '00:00:14']
test loss, test acc, exec time: [0.07844465225934982, 0.655807375907898, '00:00:14']
test loss, test acc, exec time: [0.08180949836969376, 0.5736544132232666, '00:00:14']
test loss, test acc, exec time: [0.06793870776891708, 0.6033994555473328, '00:00:14']
