test loss, test acc, exec time: [0.39760562777519226, 0.6260623335838318, '00:00:13']
test loss, test acc, exec time: [0.46161898970603943, 0.776203989982605, '00:00:15']
test loss, test acc, exec time: [0.42408207058906555, 0.6515581011772156, '00:00:17']
test loss, test acc, exec time: [0.5190022587776184, 0.5439093708992004, '00:00:17']
test loss, test acc, exec time: [0.48378241062164307, 0.5495750904083252, '00:00:17']
test loss, test acc, exec time: [0.39736998081207275, 0.5878186821937561, '00:00:17']
test loss, test acc, exec time: [0.5085639953613281, 0.5354107618331909, '00:00:17']
test loss, test acc, exec time: [0.47644808888435364, 0.6288951635360718, '00:00:17']
test loss, test acc, exec time: [0.5368980169296265, 0.5892351269721985, '00:00:17']
test loss, test acc, exec time: [0.4295285940170288, 0.645892322063446, '00:00:17']
