f1score
0.18061674,0.42599278,0.73813708,0.00552486,0.72893401
0.76299376,0.0,0.88988764,0.88920056,0.79135135
0.85090909,0.8,0.88814318,0.90677966,0.84263959
0.75770925,0.0,0.74246339,0.65362035,0.0
0.79006211,0.6359584,0.79742173,0.0,0.76144578
0.80751174,0.0,0.89429175,0.84005202,0.69450549
0.82262211,0.74157303,0.89007471,0.88657106,0.84615385
0.02020202,0.58887381,0.86440678,0.87466667,0.84121212
0.81553398,0.70875764,0.88229273,0.92413793,0.81775701
0.85920578,0.75387263,0.90119435,0.91588785,0.8427673

