f1score
0.98245614,0.07722008,0.70116156,0.38095238,0.89230769
0.83333333,0.01626016,0.69821241,0.02857143,0.81967213
0.86842105,0.04597701,0.72562358,0.93706294,0.84
0.63333333,0.01520913,0.68013468,0.92413793,0.83018868
0.87804878,0.02181818,0.65306122,0.,0.82352941
0.81578947,0.01544402,0.6743941,0.,0.88888889
0.87323944,0.04411765,0.67297581,0.02857143,0.83333333
0.89855072,0.0565371,0.70837989,0.90598291,0.79166667
0.91666667,0.08365019,0.74514039,0.96078431,0.93877551
0.82352941,0.05755396,0.71794872,0.92561983,0.875

