f1score
0.87118194,0.82115086,0.90600227,0.94049347,0.87032419
0.87516426,0.81751825,0.90666667,0.9154519,0.8825
0.86131387,0.80144404,0.92444444,0.93517241,0.8686606
0.86734694,0.81481481,0.89782609,0.91047041,0.89504037
0.86898396,0.77173913,0.90889603,0.91156463,0.8478803
0.8503937,0.79467681,0.89134809,0.92997199,0.89664083
0.8458693,0.77075099,0.91886196,0.93484419,0.86967419
0.88020177,0.82375479,0.90329437,0.93499308,0.89759798
0.86363636,0.80733945,0.90684624,0.93972603,0.86699507
0.86043534,0.81639929,0.90828729,0.92307692,0.86700767

