f1score
0.99767442,0.66225681,0.67648214,0.66347626,0.99848255,0.0,0.0,0.99698068,0.00414079,0.99787943,0.71981391,0.0,0.36994769,0.99454493,0.99851057,0.48652717,0.0,0.38617374,0.65582125,0.65662173,0.99849985,0.10049153,0.99560246,0.9979574,0.0,0.0,0.99914065,0.66797411,0.0,0.99791232,0.99667573,0.9982384,0.99675994,0.99847886,0.98948598,0.99547511,0.99821322,0.0,0.0,0.0,0.9974175,0.0,0.5035803,0.0,0.0,0.50390156,0.99791356,0.0,0.00118483,0.67906067
0.99880739,0.0,0.0,0.0,0.99910153,0.0,0.99880311,0.25081788,0.0,0.0,0.99790732,0.0,0.99856032,0.66666667,0.99795381,0.4900464,0.99440024,0.50594626,0.99374814,0.0,0.99707944,0.0,0.0,0.99767577,0.99543657,0.99735838,0.67154729,0.99551033,0.0,0.99799369,0.99631415,0.99737226,0.0,0.99492689,0.66433022,0.0,0.99766764,0.66977105,0.99858877,0.0,0.9961298,0.40100251,0.9976512,0.0,0.48273886,0.0,0.99909883,0.0,0.0,0.0
0.99878049,0.99912049,0.0,0.0,0.99824561,0.0,0.99941349,0.0,0.99714449,0.99674267,0.66314554,0.0,0.0,0.0,0.99940227,0.0,0.99883041,0.66260562,0.0,0.0,0.99853501,0.48591056,0.0,0.0,0.0,0.99941003,0.99792223,0.5014758,0.99764151,0.99682723,0.0,0.9950567,0.0,0.99649737,0.99796571,0.66379141,0.66171153,0.0,0.99909502,0.0,0.99767307,0.0,0.67055394,0.67040619,0.99757429,0.24691542,0.99880597,0.0,0.99723672,0.39596054
0.99846201,0.0,0.99940334,0.99880311,0.99855949,0.33284386,0.99319728,0.0,0.65413834,0.99759326,0.99765945,0.66270077,0.0,0.99821216,0.99910581,0.0,0.99291985,0.0,0.98976691,0.66308458,0.99884726,0.0,0.0,0.99734435,0.0,0.99855198,0.99859036,0.0,0.0,0.99792838,0.0,0.99787428,0.38626099,0.99793693,0.0,0.0,0.66348638,0.99856115,0.99824459,0.38210998,0.99690402,0.0,0.99755949,0.0,0.0,0.0,0.99882422,0.0,0.0,0.28031419
0.99940968,0.0,0.99880454,0.99560504,0.99880311,0.0,0.9997044,0.99695679,0.0,0.07082631,0.99813549,0.0,0.99079299,0.99620216,0.99884859,0.32960247,0.0,0.0,0.9953718,0.998515,0.9991431,0.49867686,0.0,0.00589971,0.33271466,0.99710313,0.99878935,0.0,0.0,0.66805925,0.65473349,0.99692652,0.0,0.99096473,0.66902099,0.0,0.99790356,0.5092069,0.67588386,0.99441012,0.99547511,0.0,0.99881867,0.0,0.49408983,0.0,0.99770774,0.0,0.99512492,0.0
0.0,0.0,0.99916084,0.0,0.99941038,0.49492722,0.99911946,0.0,0.0,0.0,0.0,0.99813896,0.9979574,0.0,0.99851588,0.32100678,0.65998033,0.66129666,0.67031037,0.66846673,0.9988466,0.0,0.0,0.49418431,0.0,0.0,0.99938462,0.5008808,0.99552639,0.99761051,0.0,0.65606122,0.0,0.65219896,0.9973506,0.99706055,0.99772856,0.99732382,0.0,0.64668265,0.0,0.67274529,0.99885123,0.99708114,0.99705362,0.0,0.99790607,0.66574749,0.0,0.0
0.99853071,0.49867061,0.9985661,0.99824561,0.17217848,0.66872945,0.9933414,0.0,0.66318032,0.93101305,0.99854862,0.99505383,0.97512438,0.25332624,0.0,0.66364532,0.9972041,0.6622807,0.99635922,0.0,0.00113379,0.66429559,0.0,0.99829352,0.0,0.66205837,0.96200345,0.0,0.0,0.64928193,0.0,0.99124854,0.99615498,0.94459749,0.99670363,0.0,0.99391833,0.99144795,0.75477566,0.0,0.0,0.66770854,0.99795381,0.65342679,0.96531623,0.99790607,0.63920291,0.0,0.99474299,0.49150015
0.23069001,0.77777778,0.2216382,0.99138699,0.99913018,0.0,0.05251142,0.0,0.66287061,0.95174099,0.99798677,0.98584071,0.50014868,0.99762188,0.6566358,0.0,0.5526271,0.0,0.99660599,0.0,0.9911032,0.0,0.30149304,0.99823009,0.83183501,0.8863779,0.62657758,0.45466738,0.33581128,0.99735372,0.0,0.99637462,0.0,0.94768133,0.0,0.98490915,0.0,0.0,0.00118624,0.0,0.99742046,0.0,0.62128603,0.0,0.0,0.0,0.99007589,0.3727154,0.0,0.0
0.65998428,0.0,0.99851588,0.57466141,0.99702558,0.99648506,0.99912917,0.99648094,0.0,0.99793936,0.99827288,0.9882904,0.0,0.65529522,0.0,0.0,0.64705882,0.00115207,0.99548023,0.0,0.99851852,0.0,0.0,0.99823426,0.37505568,0.99672522,0.99971006,0.0,0.0,0.99764982,0.33473054,0.99768652,0.66319375,0.94377136,0.35208535,0.0,0.99792346,0.0,0.0,0.49373618,0.0,0.0,0.99910099,0.70032976,0.99411418,0.98590705,0.99878567,0.0,0.99766355,0.0
0.99798096,0.21597168,0.99850434,0.0,0.99940653,0.0,0.99852202,0.0,0.0,0.94262801,0.99761905,0.9923524,0.99855282,0.98680739,0.99419617,0.0,0.99793205,0.49992788,0.99705709,0.0,0.99911374,0.20262422,0.0,0.93639381,0.0,0.99939759,0.99882972,0.66380822,0.0,0.99702381,0.27206296,0.99851057,0.0,0.9985503,0.0,0.0,0.99539436,0.99819928,0.94463277,0.0,0.0,0.0,0.99912562,0.0,0.65864721,0.49613343,0.94045427,0.0,0.0,0.0

