metric
0.1575179,0.,0.64332604,0.71828666,0.57460612
0.40453686,0.41346154,0.67096774,0.74613003,0.60489883
0.18181818,0.31147541,0.64035088,0.7327044,0.6
0.25726141,0.13548387,0.63851852,0.72698908,0.56534954
0.17535545,0.02006689,0.62965779,0.7628866,0.58578199
0.24590164,0.,0.63126402,0.73125,0.55281343
0.41153846,0.,0.68344156,0.73870968,0.61165919
0.12149533,0.,0.62709285,0.73977087,0.5887522
0.32327586,0.,0.66879489,0.76899225,0.5866426
0.17882353,0.,0.63048327,0.71471471,0.60583255

