metric
0.75984752,0.38829787,0.82135076,0.9010989,0.70759625
0.75211268,0.58078603,0.81221719,0.86609687,0.63188976
0.80384088,0.63913824,0.84295846,0.88607595,0.70721358
0.83709273,0.5961945,0.89077413,0.91129032,0.74876847
0.82731959,0.68471954,0.88169869,0.91501416,0.79539642
0.58864629,0.55701754,0.41065831,0.82352941,0.75539568
0.48859935,0.41575492,0.75862069,0.70121951,0.7120085
0.83374083,0.69291339,0.89900111,0.8951049,0.81642512
0.82202305,0.7394958,0.89161554,0.91957511,0.84474886
0.82857143,0.64621677,0.87898089,0.91108071,0.78997613

