f1score
1.,0.90388548,0.92735703,0.95774648,0.90322581
0.98305085,0.8902439,0.92053973,0.96598639,0.89361702
0.98412698,0.8456057,0.90833333,0.88888889,0.65217391
0.98550725,0.78131635,0.84927536,0.9375,0.85185185
0.98507463,0.86693548,0.90149254,0.93430657,0.80952381
1.,0.85185185,0.89053254,0.928,0.8627451
1.,0.78571429,0.86657497,0.9375,0.85714286
0.98591549,0.89787234,0.92771084,0.9112426,0.63157895
1.,0.74786325,0.83540802,0.95238095,0.85714286
0.98550725,0.70935961,0.83670715,0.8951049,0.79245283

