metric
0.83374083,0.71071429,0.8855615,0.87087912,0.80384088
0.82742317,0.,0.88531618,0.85831063,0.71663244
0.76497696,0.,0.87809917,0.80344333,0.74220374
0.82085561,0.71929825,0.91163793,0.88108108,0.79591837
0.,0.64484452,0.73493976,0.81226994,0.76708861
0.84352078,0.732,0.8998968,0.89732771,0.82124352
0.77481323,0.,0.89366273,0.8937409,0.75617615
0.82230869,0.58494624,0.9043659,0.89690722,0.77889447
0.82091503,0.73626374,0.89542484,0.87359551,0.83956574
0.82878412,0.6988417,0.91186072,0.86920981,0.81715006

