f1score
0.9948687,0.,0.99766492,0.99683635,0.98602213,0.,0.99300699,0.99621102,0.,0.40028592
0.99880526,0.99827189,0.99702026,0.9969825,0.,0.00900901,0.99848439,0.99851412,0.,0.40399118
0.99106371,0.,0.9970344,0.24494912,0.,0.,0.,1.,0.,0.
0.99648712,0.99767036,0.98429952,0.99706917,0.67004088,0.99710816,0.99910314,0.99882767,0.,0.99793083
0.9973062,0.99734904,0.99618209,0.99732858,0.,0.,0.,0.99940547,0.,0.33142191
0.99829449,0.99794178,0.99579074,0.99768384,0.99847048,0.99430524,0.99911374,0.99912255,0.99312817,0.99020481
0.99791976,0.99790607,0.99855198,0.99711649,0.99761763,0.99647681,0.9985545,0.98308001,0.9976247,0.99726693
0.99796452,0.99079299,0.95608671,0.65661836,0.99614815,0.,0.99969889,0.942723,0.99793449,0.996733
0.99794541,0.9965177,0.99796689,0.99140741,0.,0.,0.99710983,0.99766355,0.,0.39066986
0.,0.,0.99674845,0.40051649,0.50409836,0.,0.,0.99880383,0.07333333,0.98197674

