f1score
0.29482072,0.07843137,0.67554077,0.90429958,0.66602502
0.04455446,0.,0.66082803,0.87482419,0.6529148
0.75862069,0.46924829,0.83281412,0.87186262,0.72234763
0.73713491,0.16422287,0.77709611,0.84149856,0.55491329
0.74314214,0.24046921,0.81156317,0.85794655,0.6191446
0.7674113,0.19662921,0.80777096,0.87878788,0.62592202
0.76142132,0.14603175,0.86792453,0.89502762,0.72194135
0.76044568,0.14117647,0.81648675,0.87630402,0.63796477
0.77607789,0.41108545,0.82549634,0.87724138,0.70726496
0.77764277,0.13592233,0.80673935,0.89192886,0.6169265

