f1score
0.,0.,0.,0.,0.,0.40389641,0.,0.28342514,0.,0.
0.,0.99913619,0.99970475,0.98788774,0.39750676,0.99852551,0.99880024,0.99794178,0.,0.
0.99766082,0.99107674,0.99909173,0.99851146,0.66808675,0.99911426,0.99912409,0.99618209,0.99739357,0.00232288
0.99764844,0.98594848,0.99942661,0.9976825,0.,0.99793449,0.99941038,0.99850702,0.99495998,0.67008885
0.99551301,0.9988466,0.99876847,0.99799484,0.99739206,0.98798711,0.99970854,0.99792838,0.99685084,0.99360341
0.9876045,0.99795022,0.99881797,0.99797746,0.99705362,0.99849985,0.99854693,0.99882284,0.99489949,0.99644128
0.3270036,0.,0.49319575,0.,0.99619103,0.99761337,0.,0.,0.,0.00233781
0.99765258,0.,0.00575374,0.99377778,0.66130614,0.50263466,0.99941486,0.99674267,0.99729649,0.
0.99732858,0.98533724,0.99853415,0.,0.99614586,0.99884793,0.99882075,0.99825378,0.65923123,0.9982415
0.,0.,0.,0.,0.5017616,0.24526773,0.,0.,0.,0.

