f1score
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0775332,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.01282102,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00686948,0.,0.04184446,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.99785867,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04251647,0.,0.,0.,0.,0.,0.99737686
0.00000000,0.00000000,0.00000000,1.10741971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.46656498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.11895886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.36322870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04918566,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00000000,0.00000000,1.16850069,0.00000000,0.00000000,0.00000000,9.98192771,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.12361526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.91562932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.05246881,9.98453449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.28059481,0.00000000,0.00000000
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.01146445,0.,0.,0.,0.,0.9981895,0.,0.,0.11365854,0.,0.,0.,0.,0.,0.01679089,0.,0.99852811,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9976247,0.,0.,0.,0.,0.,0.,0.99293395,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04002033,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.15993472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.07691372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73548773,3.77180575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.97542998
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00334076,0.,0.,0.,0.,0.,0.00148533,0.,0.05173803,0.06606943,0.,0.,0.,0.,0.00115009,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.

