test loss, test acc, exec time: [0.391099750995636, 0.7352784872055054, '00:01:18']
test loss, test acc, exec time: [0.4542229473590851, 0.375596821308136, '00:01:21']
test loss, test acc, exec time: [0.4108475148677826, 0.6610079407691956, '00:01:21']
test loss, test acc, exec time: [0.40334704518318176, 0.682758629322052, '00:01:21']
test loss, test acc, exec time: [0.3916970193386078, 0.7729442715644836, '00:01:21']
test loss, test acc, exec time: [0.3796348571777344, 0.8153846263885498, '00:01:21']
test loss, test acc, exec time: [0.3879939019680023, 0.7936339378356934, '00:01:21']
test loss, test acc, exec time: [0.38983261585235596, 0.7384615540504456, '00:01:20']
test loss, test acc, exec time: [0.4016622304916382, 0.7204244136810303, '00:01:20']
test loss, test acc, exec time: [0.3995889723300934, 0.7496021389961243, '00:01:20']
