test loss, test acc, exec time: [0.05459880083799362, 0.8705570101737976, '00:02:02']
test loss, test acc, exec time: [0.060168445110321045, 0.8514589071273804, '00:02:03']
test loss, test acc, exec time: [0.06092230603098869, 0.8578249216079712, '00:02:04']
test loss, test acc, exec time: [0.05750555917620659, 0.8519893884658813, '00:02:04']
test loss, test acc, exec time: [0.05828215554356575, 0.8567638993263245, '00:02:03']
test loss, test acc, exec time: [0.06568215042352676, 0.8350132703781128, '00:02:03']
test loss, test acc, exec time: [0.05729389190673828, 0.8557029366493225, '00:02:03']
test loss, test acc, exec time: [0.060360200703144073, 0.8408488035202026, '00:02:06']
test loss, test acc, exec time: [0.05435827374458313, 0.8594164252281189, '00:02:08']
test loss, test acc, exec time: [0.061801034957170486, 0.8583554625511169, '00:02:08']
