test loss, test acc, exec time: [0.22292864322662354, 0.5538243651390076, '00:00:46']
test loss, test acc, exec time: [0.22722366452217102, 0.5354107618331909, '00:00:47']
test loss, test acc, exec time: [0.264375776052475, 0.545325756072998, '00:00:48']
test loss, test acc, exec time: [0.38980719447135925, 0.5467422008514404, '00:00:48']
test loss, test acc, exec time: [0.4038982093334198, 0.5396600365638733, '00:00:48']
test loss, test acc, exec time: [0.3911726176738739, 0.5424929261207581, '00:00:49']
test loss, test acc, exec time: [0.19585448503494263, 0.5594900846481323, '00:00:49']
test loss, test acc, exec time: [0.39469316601753235, 0.5538243651390076, '00:00:49']
test loss, test acc, exec time: [0.1822444051504135, 0.5339943170547485, '00:00:48']
test loss, test acc, exec time: [0.41860878467559814, 0.5623229742050171, '00:00:48']
