test loss, test acc, exec time: [0.5138182044029236, 0.20742705464363098, '00:01:14']
test loss, test acc, exec time: [0.39533165097236633, 0.7458885908126831, '00:01:14']
test loss, test acc, exec time: [0.4261658787727356, 0.5777188539505005, '00:01:16']
test loss, test acc, exec time: [0.42428234219551086, 0.6031830310821533, '00:01:16']
test loss, test acc, exec time: [0.46553024649620056, 0.40848806500434875, '00:01:15']
test loss, test acc, exec time: [0.5129390358924866, 0.2201591581106186, '00:01:15']
test loss, test acc, exec time: [0.4381159543991089, 0.5331565141677856, '00:01:15']
test loss, test acc, exec time: [0.42060020565986633, 0.5872678756713867, '00:01:15']
test loss, test acc, exec time: [0.45565924048423767, 0.4397878050804138, '00:01:14']
test loss, test acc, exec time: [0.40486812591552734, 0.6742705702781677, '00:01:15']
