test loss, test acc, exec time: [0.14748534560203552, 0.7167139053344727, '00:00:12']
test loss, test acc, exec time: [0.14195606112480164, 0.6912181377410889, '00:00:13']
test loss, test acc, exec time: [0.14416886866092682, 0.8356940746307373, '00:00:15']
test loss, test acc, exec time: [0.18981444835662842, 0.6288951635360718, '00:00:15']
test loss, test acc, exec time: [0.15696127712726593, 0.7280453443527222, '00:00:14']
test loss, test acc, exec time: [0.20490971207618713, 0.5283285975456238, '00:00:14']
test loss, test acc, exec time: [0.2100391536951065, 0.5594900846481323, '00:00:15']
test loss, test acc, exec time: [0.16748331487178802, 0.6685552597045898, '00:00:14']
test loss, test acc, exec time: [0.17191168665885925, 0.6614730954170227, '00:00:14']
test loss, test acc, exec time: [0.15394943952560425, 0.7025495767593384, '00:00:15']
