test loss, test acc, exec time: [0.333263635635376, 0.02021176554262638, '04:23:34']
test loss, test acc, exec time: [0.333263635635376, 0.02002352848649025, '04:26:35']
test loss, test acc, exec time: [0.333263635635376, 0.01940000057220459, '04:27:51']
test loss, test acc, exec time: [0.333263635635376, 0.02011764794588089, '04:27:17']
test loss, test acc, exec time: [0.333263635635376, 0.020047059282660484, '04:25:57']
test loss, test acc, exec time: [0.333263635635376, 0.01976470649242401, '04:28:33']
test loss, test acc, exec time: [0.333263635635376, 0.02007058821618557, '04:36:55']
test loss, test acc, exec time: [0.333263635635376, 0.01997647061944008, '04:35:06']
test loss, test acc, exec time: [0.333263635635376, 0.01922352984547615, '04:37:42']
test loss, test acc, exec time: [0.333263635635376, 0.020752940326929092, '04:35:24']
