test loss, test acc, exec time: [0.18429358303546906, 0.55524080991745, '00:00:46']
test loss, test acc, exec time: [0.15534864366054535, 0.6260623335838318, '00:00:46']
test loss, test acc, exec time: [0.4224267899990082, 0.49291783571243286, '00:00:47']
test loss, test acc, exec time: [0.16124080121517181, 0.6968838572502136, '00:00:47']
test loss, test acc, exec time: [0.13186632096767426, 0.7082152962684631, '00:00:47']
test loss, test acc, exec time: [0.15842989087104797, 0.6189801692962646, '00:00:47']
test loss, test acc, exec time: [0.1635633409023285, 0.6770538091659546, '00:00:48']
test loss, test acc, exec time: [0.11779466271400452, 0.7903682589530945, '00:00:49']
test loss, test acc, exec time: [0.34205082058906555, 0.49575069546699524, '00:00:48']
test loss, test acc, exec time: [0.19581672549247742, 0.8286119103431702, '00:00:48']
