test loss, test acc, exec time: [0.333263635635376, 0.019505882635712624, '04:14:51']
test loss, test acc, exec time: [0.333263635635376, 0.02019999921321869, '04:14:34']
test loss, test acc, exec time: [0.333263635635376, 0.019435293972492218, '04:19:39']
test loss, test acc, exec time: [0.333263635635376, 0.019588235765695572, '04:12:49']
test loss, test acc, exec time: [0.333263635635376, 0.020305883139371872, '04:12:23']
test loss, test acc, exec time: [0.333263635635376, 0.01975294202566147, '04:20:43']
test loss, test acc, exec time: [0.333263635635376, 0.020552940666675568, '04:21:43']
test loss, test acc, exec time: [0.333263635635376, 0.019211765378713608, '04:11:32']
test loss, test acc, exec time: [0.333263635635376, 0.02043529413640499, '04:15:55']
test loss, test acc, exec time: [0.333263635635376, 0.020235294476151466, '04:17:51']
