recall
0.84432718,0.70205479,0.90728477,0.94722222,0.8553616
0.8392435,0.81784387,0.91647856,0.92612137,0.83827493
0.83846154,0.81,0.89220183,0.87749288,0.83333333
0.855,0.72426471,0.91144708,0.93029491,0.86472149
0.86666667,0.64768683,0.9,0.88983051,0.87733333
0.82352941,0.75,0.92521368,0.93220339,0.85063291
0.87529976,0.72125436,0.92826087,0.90029326,0.86052632
0.86426593,0.73202614,0.89705882,0.92349727,0.84574468
0.84577114,0.83461538,0.9017094,0.89315068,0.86666667
0.81088083,0.75432526,0.91125541,0.91061453,0.89230769

