recall
0.81190476,0.70567376,0.87711864,0.91884058,0.80054645
0.82938389,0.,0.92808989,0.88235294,0.92328042
0.83838384,0.,0.92391304,0.79096045,0.8925
0.8480663,0.68791946,0.90772532,0.88346883,0.8
0.,0.67931034,0.92424242,0.89459459,0.81671159
0.84352078,0.66304348,0.91789474,0.90883191,0.84759358
0.8746988,0.,0.89848812,0.87714286,0.94369973
0.82337662,0.47719298,0.94360087,0.93548387,0.81151832
0.79093199,0.68835616,0.92152466,0.89111748,0.86783042
0.81662592,0.65107914,0.91086957,0.88611111,0.85714286

