recall
0.9970344,0.9982415,0.99642857,0.99357101,0.99652375,0.99880739,0.9976825,0.99706573,0.992966,0.99284863
1.,0.99816064,0.99817073,0.99586777,0.99497768,0.9976512,0.99766355,0.99477958,0.,0.99407232
0.99702558,0.99709808,1.,0.99647266,0.99212121,0.99765808,0.99702911,0.99604072,0.99710983,0.99349112
0.99710313,0.99827487,0.99702735,0.99571341,0.99526627,0.,0.9976429,0.99827784,0.99524941,0.99361579
0.99823426,0.99941725,0.99940898,0.99650146,0.99881446,0.99879663,0.99879952,0.9958159,0.99595843,0.99658703
0.,0.99827388,0.99943117,0.9958134,0.99709471,0.99769319,1.,0.99409333,0.99820681,0.99502797
0.99529965,0.99777283,0.99767577,0.99879808,0.99463327,0.99818292,0.99648712,0.99702911,0.99768652,0.99580587
0.99642431,0.99710145,0.99940582,0.99591121,0.99592312,0.99765258,0.99529412,0.996997,1.,0.99415546
0.9976429,0.,0.99642218,0.00234192,0.,0.,0.99939832,0.95504962,0.,0.
0.99713631,0.99825378,0.99941349,0.99940334,0.99409333,0.99767171,0.99881376,0.99588719,0.99462044,0.99702911

