metric
0.997558,0.99643917,0.99826489,1.,0.99939541,0.99715909,0.99941725,0.994614,0.99940334,0.99646851
0.99539436,0.99758308,0.99764429,0.99763872,0.99232586,0.9988764,0.9964455,0.99763173,0.99515445,0.99883314
0.99880024,0.99705536,0.99769452,0.99521245,0.99402271,0.99773371,0.99765258,0.9994363,0.995755,0.99519231
0.99367453,0.9964455,1.,0.99357852,0.99638989,0.99770379,0.99824766,0.99583581,0.99702735,0.99646018
0.99764706,0.99882904,0.99826087,0.99588719,0.9964455,0.99883314,0.99709302,0.9981982,0.99463327,0.99176955
1.,0.99764567,0.99767981,0.99708285,0.99594203,0.99763454,0.99821535,0.99763733,0.99577805,0.99648094
0.99521245,0.99823737,0.99880168,0.99700419,0.9924021,0.99714937,0.99941894,0.99819928,0.99822695,0.99541547
0.99594907,0.99645809,0.99705882,0.99762329,0.99184149,0.99762893,0.99821958,0.99706745,0.99708285,0.99348341
0.99593732,0.99602273,0.99882629,0.995755,0.994614,0.99707088,1.,0.99594438,0.9964518,0.99401198
0.99478563,1.,0.99820359,0.99404407,0.99535963,0.99825885,0.99698795,0.99422633,0.99641577,0.99021301

