metric
0.86989796,0.74832215,0.92258065,0.92897727,0.88095238
0.81707317,0.85460993,0.90549451,0.91525424,0.87239583
0.84432718,0.77319588,0.93080357,0.96045198,0.90072639
0.85111663,0.71886121,0.90212766,0.91369048,0.86329114
0.84554974,0.70731707,0.94017094,0.90555556,0.86082474
0.8944591,0.84027778,0.91340206,0.94492754,0.82216495
0.82712766,0.85877863,0.91881188,0.92877493,0.85421995
0.86180905,0.77027027,0.91078838,0.9260355,0.85714286
0.87192118,0.66788321,0.92511013,0.94794521,0.85751295
0.87559809,0.71586716,0.90888889,0.92286501,0.87989556

