metric
0.72564103,0.49812734,0.86888889,0.87743733,0.75417661
0.74936061,0.390681,0.89008621,0.91477273,0.81453634
0.81234568,0.36785714,0.85745614,0.90985915,0.85347044
0.83715013,0.49134948,0.86713287,0.94736842,0.74074074
0.82142857,0.54074074,0.9190372,0.93406593,0.71144279
0.82793017,0.59385666,0.91964286,0.92419825,0.855
0.83247423,0.49828179,0.91454965,0.89637306,0.7881137
0.74695864,0.40925267,0.90868597,0.89863014,0.82585752
0.81527094,0.48689139,0.86009174,0.89948454,0.79381443
0.77395577,0.35087719,0.88143177,0.90294118,0.83004926

