recall
0.99705536,0.99704317,0.99595609,0.9946934,0.99644128,0.9976985,0.99584076,0.99580587,0.99479167,0.99583333
0.99364162,0.99883721,0.99639423,0.99713795,0.99703264,0.9965177,0.99758016,0.99759904,0.99881517,0.99651972
0.99648506,0.99823529,0.99820574,0.,0.,0.99709471,0.99578821,0.99825581,0.0023571,0.99545455
0.99885189,0.99649123,0.99701493,0.99401914,0.9940012,0.99827784,0.99705709,0.99769053,0.99700599,0.9964518
0.99828962,0.99764012,0.99707944,0.99660441,0.99532437,0.99526066,0.99763872,0.99586044,0.99752015,0.99343284
0.99707088,0.99759181,0.99771689,0.99592549,0.9910018,0.9970964,0.99589202,0.99880383,0.99762329,0.99358226
0.99702911,1.,0.99699519,0.99586044,0.99348341,0.99576271,0.99764982,0.99700957,0.99553073,0.992891
0.99415546,0.99708285,0.99701671,0.,0.99357477,0.99706917,0.99758016,0.99760622,0.,0.99426277
0.,0.,0.,0.,0.,0.99707773,0.,0.,0.,1.
0.,0.99824971,0.9965358,0.99705362,0.99155609,0.99701136,0.99764151,0.99585308,0.9976247,0.65950029

