metric
0.9958134,0.9976429,0.99816401,0.9941349,0.9982689,0.99660441,0.,0.99708625,0.99753391,0.99712809
0.99586288,0.99885714,0.99037304,0.99522958,0.99665179,0.99646435,0.99878714,0.99699339,0.9935256,0.99709133
0.,0.,0.,0.,0.,1.,0.99594203,0.,0.,0.
0.99574209,0.99533528,0.99428245,0.9994186,0.9960452,0.9953271,0.99823217,0.99880454,0.,0.99512789
0.99649533,1.,0.99364896,0.99650553,0.,0.99539701,0.99696786,0.99816626,0.99457177,0.
0.99363057,0.9952381,0.,0.99329268,0.99369266,0.00414201,0.99827982,0.99649328,0.,0.99638772
0.99647474,0.99654974,0.99354081,0.99419954,0.,0.,0.99593968,0.99579327,1.,0.
0.99598394,0.99467771,0.9940688,0.99942163,0.,0.,0.,0.99770511,0.99583829,0.
0.99698795,0.99768384,0.99358226,0.99525504,0.99760192,0.99650757,0.9965096,0.99823113,0.99648917,0.9982384
0.99706055,0.99538639,0.99529965,0.99459784,0.,0.99464604,0.99880024,0.99766492,1.,0.99712478

