recall
0.1749409,0.04347826,0.90222222,0.91316527,0.91292876
0.0230179,0.0,0.90217391,0.91470588,0.88780488
0.6875,0.35640138,0.90723982,0.88,0.84432718
0.65920398,0.10294118,0.8172043,0.81564246,0.74226804
0.73399015,0.14695341,0.84787472,0.80263158,0.8150134
0.73924051,0.12411348,0.8836689,0.89355742,0.73514851
0.77120823,0.08127208,0.89224138,0.91784703,0.90151515
0.68421053,0.08108108,0.90238612,0.85964912,0.84237726
0.6957606,0.29666667,0.89366516,0.89325843,0.85751295
0.82051282,0.07317073,0.89059081,0.94767442,0.68058968

