recall
0.99534071,0.99541284,0.99359348,0.99597238,0.99694377,0.99525504,0.9963964,0.99707431,0.994614,1.
0.99646643,0.99884192,0.99232586,0.99761621,0.99759036,0.9976429,0.996456,0.99819277,0.99720358,0.99589443
0.99462044,0.9957291,0.99522103,0.99597238,0.9970964,0.99821322,0.99597006,0.99938272,0.9960114,0.99773114
0.99705189,0.99284436,0.99712147,0.99439462,0.99478563,0.,1.,0.99753695,0.99449541,0.99649328
0.99705882,0.9965096,0.99338545,0.99530792,0.99282726,0.99766764,0.99705362,0.99645809,0.99701671,0.99658703
0.99829352,0.995172,0.99652979,1.,0.99938233,0.99593968,0.99591599,0.99644128,0.99532983,0.99764151
0.99532983,0.99638772,0.99347955,0.99361579,1.,0.99476744,0.99701314,0.99710481,0.99398677,0.99493528
0.99341712,0.99304751,0.99884925,0.99458484,0.99643494,0.99531616,0.99708285,0.9957958,0.99764567,0.99596309
1.,0.99570025,0.99213041,0.99309154,0.99465241,0.99821002,0.99655766,0.99940547,0.99403341,0.99519808
0.99702735,0.99649533,0.99654378,0.99763033,0.9982259,0.99878197,0.99827189,0.99765533,0.99286564,0.99478261

