test loss,test acc,exec time
0.16507990658283234, 0.8488063812255859," 00:01:29
"
0.17457672953605652, 0.8541114330291748," 00:01:42
"
0.15812036395072937, 0.8551723957061768," 00:01:44
"
0.14665605127811432, 0.8705570101737976," 00:01:42
"
0.17030030488967896, 0.8466843366622925," 00:01:43
"
0.16594482958316803, 0.8546419143676758," 00:01:42
"
0.16551950573921204, 0.8408488035202026," 00:01:47
"
0.19706493616104126, 0.8429708480834961," 00:01:44
"
0.17721456289291382, 0.8477453589439392," 00:01:57
"
0.1465931087732315, 0.8631299734115601," 00:01:54
"
