test loss,test acc,exec time
0.04355567321181297, 0.8172804713249207," 00:00:18
"
0.06039544939994812, 0.7067988514900208," 00:00:19
"
0.04391929507255554, 0.876770555973053," 00:00:19
"
0.045125287026166916, 0.844192624092102," 00:00:18
"
0.03665545955300331, 0.856940507888794," 00:00:19
"
0.036077938973903656, 0.9235127568244934," 00:00:18
"
0.04256740212440491, 0.7592067718505859," 00:00:19
"
0.04731392115354538, 0.8626062273979187," 00:00:18
"
0.07468281686306, 0.580736517906189," 00:00:18
"
0.03999394178390503, 0.7549574971199036," 00:00:19
"
