test loss,test acc,exec time
0.4684545695781708, 0.08045977354049683," 00:00:20
"
0.33939406275749207, 0.23275862634181976," 00:00:20
"
0.3876018822193146, 0.08045977354049683," 00:00:20
"
nan, 0.1465517282485962," 00:00:20
"
nan, 0.1551724076271057," 00:00:20
"
0.4898839592933655, 0.03448275849223137," 00:00:20
"
0.44869184494018555, 0.031609196215867996," 00:00:20
"
0.42052149772644043, 0.09482758492231369," 00:00:20
"
nan, 0.12643678486347198," 00:00:20
"
0.44646787643432617, 0.020114943385124207," 00:00:20
"
