test loss,test acc,exec time
0.6547720432281494, 0.5014164447784424," 00:00:12
"
0.6528292894363403, 0.5580736398696899," 00:00:12
"
0.6583111882209778, 0.5056657195091248," 00:00:13
"
0.6490153670310974, 0.4900849759578705," 00:00:14
"
0.6594570875167847, 0.5," 00:00:14
"
0.6519585847854614, 0.4985835552215576," 00:00:14
"
0.6608788371086121, 0.48158639669418335," 00:00:14
"
0.660555899143219, 0.4631727933883667," 00:00:14
"
0.652270495891571, 0.4886685609817505," 00:00:14
"
0.6697195172309875, 0.45325779914855957," 00:00:14
"
