test loss,test acc,exec time
0.47658848762512207, 0.5892351269721985," 00:00:17
"
0.3053157329559326, 0.48016998171806335," 00:00:17
"
1.265666127204895, 0.55524080991745," 00:00:17
"
0.16724172234535217, 0.8923512697219849," 00:00:17
"
1.3645573854446411, 0.4900849759578705," 00:00:17
"
0.25638383626937866, 0.7223796248435974," 00:00:17
"
0.16438275575637817, 0.6359773278236389," 00:00:17
"
0.25718578696250916, 0.4858357012271881," 00:00:17
"
0.2220730185508728, 0.47875353693962097," 00:00:17
"
0.5104905962944031, 0.7393767833709717," 00:00:17
"
