test loss,test acc,exec time
0.06957855075597763, 0.6359773278236389," 00:00:15
"
0.06910685449838638, 0.5354107618331909," 00:00:15
"
0.06416527926921844, 0.5750707983970642," 00:00:15
"
0.08475638926029205, 0.5609065294265747," 00:00:14
"
0.06672270596027374, 0.5906515717506409," 00:00:15
"
0.0739385262131691, 0.5538243651390076," 00:00:15
"
0.07835182547569275, 0.6133144497871399," 00:00:15
"
0.0838823989033699, 0.5821529626846313," 00:00:15
"
0.0777958482503891, 0.522662878036499," 00:00:15
"
0.0821954682469368, 0.6728045344352722," 00:00:15
"
