test loss,test acc,exec time
0.05982265993952751, 0.5566571950912476," 00:00:14
"
0.043956298381090164, 0.7422096133232117," 00:00:14
"
0.057703789323568344, 0.5934844017028809," 00:00:14
"
0.051560938358306885, 0.6019830107688904," 00:00:15
"
0.05337344855070114, 0.580736517906189," 00:00:15
"
0.06350865960121155, 0.6968838572502136," 00:00:14
"
0.05142670124769211, 0.6841359734535217," 00:00:15
"
0.05736988037824631, 0.7917847037315369," 00:00:14
"
0.07757106423377991, 0.6062322854995728," 00:00:15
"
0.05815752223134041, 0.6373937726020813," 00:00:14
"
