test loss, test acc, exec time:[0.6936336755752563, 0.22758620977401733, '00:00:15']
test loss, test acc, exec time:[0.6890773773193359, 0.17294429242610931, '00:00:16']
test loss, test acc, exec time:[0.6937510967254639, 0.15013262629508972, '00:00:16']
test loss, test acc, exec time:[0.6927337050437927, 0.21007958054542542, '00:00:16']
test loss, test acc, exec time:[0.6884751319885254, 0.17082227766513824, '00:00:17']
test loss, test acc, exec time:[0.6934865713119507, 0.18992042541503906, '00:00:16']
test loss, test acc, exec time:[0.6921917796134949, 0.16127321124076843, '00:00:16']
test loss, test acc, exec time:[0.6941353678703308, 0.1909814327955246, '00:00:16']
test loss, test acc, exec time:[0.6927981376647949, 0.23978780210018158, '00:00:16']
test loss, test acc, exec time:[0.6947941780090332, 0.21326260268688202, '00:00:16']
