test loss, test acc, exec time:[0.6967681646347046, 0.17665782570838928, '00:00:15']
test loss, test acc, exec time:[0.6932104229927063, 0.268435001373291, '00:00:15']
test loss, test acc, exec time:[0.6932191252708435, 0.24509283900260925, '00:00:15']
test loss, test acc, exec time:[0.6921865940093994, 0.26472148299217224, '00:00:16']
test loss, test acc, exec time:[0.6947852969169617, 0.27427056431770325, '00:00:16']
test loss, test acc, exec time:[0.6986167430877686, 0.15013262629508972, '00:00:16']
test loss, test acc, exec time:[0.6954166293144226, 0.19787798821926117, '00:00:15']
test loss, test acc, exec time:[0.6888123750686646, 0.2668434977531433, '00:00:15']
test loss, test acc, exec time:[0.694415271282196, 0.22758620977401733, '00:00:15']
test loss, test acc, exec time:[0.6958516836166382, 0.20636604726314545, '00:00:15']
