test loss, test acc, exec time:[1.3212122917175293, 0.01998823508620262, '00:09:44']
test loss, test acc, exec time:[1.401609182357788, 0.02051764726638794, '00:09:41']
test loss, test acc, exec time:[1.3858788013458252, 0.0206588227301836, '00:09:41']
test loss, test acc, exec time:[1.1940736770629883, 0.020447058603167534, '00:09:37']
test loss, test acc, exec time:[1.2231550216674805, 0.01975294202566147, '00:09:38']
test loss, test acc, exec time:[1.2964417934417725, 0.02048235386610031, '00:09:37']
test loss, test acc, exec time:[1.287294626235962, 0.02056470513343811, '00:09:36']
test loss, test acc, exec time:[1.2349339723587036, 0.020129412412643433, '00:09:37']
test loss, test acc, exec time:[1.432034969329834, 0.02038823440670967, '00:09:38']
test loss, test acc, exec time:[1.2454272508621216, 0.020329412072896957, '00:09:37']
