test loss, test acc, exec time:[0.695106029510498, 0.22237960994243622, '00:00:10']
test loss, test acc, exec time:[0.6912696361541748, 0.4135977327823639, '00:00:10']
test loss, test acc, exec time:[0.6952282786369324, 0.05099150165915489, '00:00:10']
test loss, test acc, exec time:[0.6888827681541443, 0.2733711004257202, '00:00:10']
test loss, test acc, exec time:[0.6964625716209412, 0.3257790505886078, '00:00:10']
test loss, test acc, exec time:[0.6937733292579651, 0.30736544728279114, '00:00:10']
test loss, test acc, exec time:[0.6917353272438049, 0.07223796099424362, '00:00:10']
test loss, test acc, exec time:[0.6890460848808289, 0.20538243651390076, '00:00:10']
test loss, test acc, exec time:[0.6904926896095276, 0.422096312046051, '00:00:10']
test loss, test acc, exec time:[0.693517804145813, 0.06940510123968124, '00:00:10']
