test loss, test acc, exec time:[0.6901687383651733, 0.20848806202411652, '00:00:16']
test loss, test acc, exec time:[0.6924917101860046, 0.24562333524227142, '00:00:16']
test loss, test acc, exec time:[0.6942877173423767, 0.2053050398826599, '00:00:15']
test loss, test acc, exec time:[0.6937807202339172, 0.11777188628911972, '00:00:16']
test loss, test acc, exec time:[0.6931412220001221, 0.1697612702846527, '00:00:15']
test loss, test acc, exec time:[0.6937658190727234, 0.24827586114406586, '00:00:15']
test loss, test acc, exec time:[0.6896934509277344, 0.15649867057800293, '00:00:16']
test loss, test acc, exec time:[0.6908409595489502, 0.1925729513168335, '00:00:16']
test loss, test acc, exec time:[0.6923243999481201, 0.1618037074804306, '00:00:16']
test loss, test acc, exec time:[0.6925927400588989, 0.203713521361351, '00:00:16']
