test loss, test acc, exec time:[0.24877367913722992, 0.18726789951324463, '00:00:16']
test loss, test acc, exec time:[0.2510039508342743, 0.18726789951324463, '00:00:16']
test loss, test acc, exec time:[0.2520459294319153, 0.21326260268688202, '00:00:16']
test loss, test acc, exec time:[0.25012457370758057, 0.24509283900260925, '00:00:16']
test loss, test acc, exec time:[0.24991872906684875, 0.1697612702846527, '00:00:15']
test loss, test acc, exec time:[0.251857727766037, 0.18726789951324463, '00:00:15']
test loss, test acc, exec time:[0.25060784816741943, 0.23978780210018158, '00:00:15']
test loss, test acc, exec time:[0.2530961036682129, 0.20742705464363098, '00:00:16']
test loss, test acc, exec time:[0.24997873604297638, 0.2376657873392105, '00:00:15']
test loss, test acc, exec time:[0.24968071281909943, 0.20848806202411652, '00:00:16']
