test loss, test acc, exec time:[1.090457797050476, 0.28222811222076416, '00:00:16']
test loss, test acc, exec time:[1.0813989639282227, 0.2376657873392105, '00:00:15']
test loss, test acc, exec time:[1.0862294435501099, 0.21061007678508759, '00:00:16']
test loss, test acc, exec time:[1.073070764541626, 0.15649867057800293, '00:00:16']
test loss, test acc, exec time:[1.0865839719772339, 0.23395225405693054, '00:00:16']
test loss, test acc, exec time:[1.076224684715271, 0.26259946823120117, '00:00:16']
test loss, test acc, exec time:[1.12355375289917, 0.2068965584039688, '00:00:16']
test loss, test acc, exec time:[1.0972957611083984, 0.21061007678508759, '00:00:15']
test loss, test acc, exec time:[1.083879828453064, 0.12997347116470337, '00:00:16']
test loss, test acc, exec time:[1.0984392166137695, 0.13687002658843994, '00:00:17']
