test loss, test acc, exec time:[0.19904102385044098, 0.2201591581106186, '00:00:15']
test loss, test acc, exec time:[0.20473125576972961, 0.14005304872989655, '00:00:15']
test loss, test acc, exec time:[0.2006615698337555, 0.23872679471969604, '00:00:15']
test loss, test acc, exec time:[0.20106692612171173, 0.1002652496099472, '00:00:16']
test loss, test acc, exec time:[0.20070481300354004, 0.20583555102348328, '00:00:16']
test loss, test acc, exec time:[0.195226788520813, 0.2673740088939667, '00:00:17']
test loss, test acc, exec time:[0.20046356320381165, 0.16763925552368164, '00:00:16']
test loss, test acc, exec time:[0.19694261252880096, 0.20636604726314545, '00:00:15']
test loss, test acc, exec time:[0.1975507289171219, 0.13952255249023438, '00:00:15']
test loss, test acc, exec time:[0.2032030075788498, 0.18992042541503906, '00:00:15']
