test loss, test acc, exec time:[2.3330159187316895, 0.21061007678508759, '00:00:15']
test loss, test acc, exec time:[2.3437838554382324, 0.2053050398826599, '00:00:16']
test loss, test acc, exec time:[1.9494915008544922, 0.23660477995872498, '00:00:16']
test loss, test acc, exec time:[1.8073577880859375, 0.17241379618644714, '00:00:16']
test loss, test acc, exec time:[2.0866012573242188, 0.17347480356693268, '00:00:17']
test loss, test acc, exec time:[1.2165236473083496, 0.26312997937202454, '00:00:17']
test loss, test acc, exec time:[1.7631433010101318, 0.2525199055671692, '00:00:17']
test loss, test acc, exec time:[1.908786654472351, 0.2153846174478531, '00:00:17']
test loss, test acc, exec time:[2.4964711666107178, 0.23978780210018158, '00:00:16']
test loss, test acc, exec time:[2.105142116546631, 0.2297082245349884, '00:00:17']
