test loss, test acc, exec time:[1.059251070022583, 0.14801061153411865, '00:00:17']
test loss, test acc, exec time:[1.0441296100616455, 0.1909814327955246, '00:00:16']
test loss, test acc, exec time:[1.0591483116149902, 0.2376657873392105, '00:00:16']
test loss, test acc, exec time:[1.045211672782898, 0.24403183162212372, '00:00:16']
test loss, test acc, exec time:[1.065464973449707, 0.20795756578445435, '00:00:16']
test loss, test acc, exec time:[1.044053554534912, 0.187798410654068, '00:00:16']
test loss, test acc, exec time:[1.0905942916870117, 0.2137930989265442, '00:00:16']
test loss, test acc, exec time:[1.0553126335144043, 0.1294429749250412, '00:00:16']
test loss, test acc, exec time:[1.048581600189209, 0.21485410630702972, '00:00:16']
test loss, test acc, exec time:[1.0574836730957031, 0.24031829833984375, '00:00:16']
