test loss, test acc, exec time:[0.6919957399368286, 0.020129412412643433, '00:09:47']
test loss, test acc, exec time:[0.6954440474510193, 0.019541176036000252, '00:09:39']
test loss, test acc, exec time:[0.6935746669769287, 0.01976470649242401, '00:09:37']
test loss, test acc, exec time:[0.69303959608078, 0.019870588555932045, '00:09:39']
test loss, test acc, exec time:[0.6922271847724915, 0.019541176036000252, '00:09:37']
test loss, test acc, exec time:[0.6925159692764282, 0.019541176036000252, '00:09:39']
test loss, test acc, exec time:[0.692054271697998, 0.020411765202879906, '00:09:40']
test loss, test acc, exec time:[0.6957240700721741, 0.019729411229491234, '00:09:36']
test loss, test acc, exec time:[0.69435715675354, 0.01971764676272869, '00:09:40']
test loss, test acc, exec time:[0.6937958598136902, 0.02056470513343811, '00:09:37']
