test loss, test acc, exec time:[0.9000011682510376, 0.09794117510318756, '02:32:39']
test loss, test acc, exec time:[0.9000012278556824, 0.09864705801010132, '02:33:22']
test loss, test acc, exec time:[0.9000011086463928, 0.10088235139846802, '02:32:57']
test loss, test acc, exec time:[0.9000011086463928, 0.09829411655664444, '02:32:51']
test loss, test acc, exec time:[0.9000011086463928, 0.09664706140756607, '02:33:31']
test loss, test acc, exec time:[0.9000011086463928, 0.0999411791563034, '02:33:25']
test loss, test acc, exec time:[0.9000011086463928, 0.10135293751955032, '02:33:31']
test loss, test acc, exec time:[0.9000011086463928, 0.10141176730394363, '02:33:08']
test loss, test acc, exec time:[0.9000011086463928, 0.10076470673084259, '02:33:44']
test loss, test acc, exec time:[0.9000011682510376, 0.09911764413118362, '02:33:19']
