test loss, test acc, exec time:[0.9000011086463928, 0.09564705938100815, '00:47:28']
test loss, test acc, exec time:[0.9000012278556824, 0.09823529422283173, '01:30:40']
test loss, test acc, exec time:[0.9000011086463928, 0.09852941334247589, '01:30:55']
test loss, test acc, exec time:[0.9000011086463928, 0.09835293889045715, '01:30:56']
test loss, test acc, exec time:[0.900001049041748, 0.09964706003665924, '01:28:43']
test loss, test acc, exec time:[0.9000011086463928, 0.09876470267772675, '01:28:51']
test loss, test acc, exec time:[0.9000011086463928, 0.09852941334247589, '01:29:04']
test loss, test acc, exec time:[0.9000011086463928, 0.09976470470428467, '02:34:45']
test loss, test acc, exec time:[0.9000011086463928, 0.09617646783590317, '02:37:35']
test loss, test acc, exec time:[0.900001049041748, 0.09976470470428467, '02:36:40']
