test loss, test acc, exec time:[0.41326168179512024, 0.09952941536903381, '01:21:06']
test loss, test acc, exec time:[0.4132617115974426, 0.10223529487848282, '01:20:49']
test loss, test acc, exec time:[0.41326168179512024, 0.09841176122426987, '01:20:44']
test loss, test acc, exec time:[0.41326168179512024, 0.10235293954610825, '01:21:12']
test loss, test acc, exec time:[0.41326165199279785, 0.09788235276937485, '01:20:56']
test loss, test acc, exec time:[0.41326168179512024, 0.0977058857679367, '01:21:15']
test loss, test acc, exec time:[0.4132617115974426, 0.09794117510318756, '01:20:58']
test loss, test acc, exec time:[0.41326168179512024, 0.09935294091701508, '01:21:18']
test loss, test acc, exec time:[0.41326168179512024, 0.10241176187992096, '01:21:15']
test loss, test acc, exec time:[0.41326165199279785, 0.09882353246212006, '01:20:49']
