test loss, test acc, exec time:[0.2582768499851227, 0.1359773427248001, '00:00:10']
test loss, test acc, exec time:[0.2550935447216034, 0.3725212514400482, '00:00:10']
test loss, test acc, exec time:[0.25670257210731506, 0.1005665734410286, '00:00:10']
test loss, test acc, exec time:[0.25206202268600464, 0.11048159003257751, '00:00:10']
test loss, test acc, exec time:[0.24469637870788574, 0.14305949211120605, '00:00:10']
test loss, test acc, exec time:[0.25340887904167175, 0.075070820748806, '00:00:10']
test loss, test acc, exec time:[0.2624998092651367, 0.0878186970949173, '00:00:10']
test loss, test acc, exec time:[0.2516317367553711, 0.026912180706858635, '00:00:10']
test loss, test acc, exec time:[0.2568882405757904, 0.12039659917354584, '00:00:10']
test loss, test acc, exec time:[0.25289973616600037, 0.06090651452541351, '00:00:10']
