test loss, test acc, exec time:[1.0375653505325317, 0.17294429242610931, '00:00:17']
test loss, test acc, exec time:[0.9977268576622009, 0.1925729513168335, '00:00:15']
test loss, test acc, exec time:[1.0514676570892334, 0.20901857316493988, '00:00:16']
test loss, test acc, exec time:[1.0569747686386108, 0.16923077404499054, '00:00:16']
test loss, test acc, exec time:[1.0075666904449463, 0.15437665581703186, '00:00:16']
test loss, test acc, exec time:[1.075387716293335, 0.2827586233615875, '00:00:15']
test loss, test acc, exec time:[1.0976313352584839, 0.11511936038732529, '00:00:16']
test loss, test acc, exec time:[1.0315066576004028, 0.16233421862125397, '00:00:16']
test loss, test acc, exec time:[1.104645013809204, 0.14694960415363312, '00:00:15']
test loss, test acc, exec time:[1.0526366233825684, 0.24297082424163818, '00:00:15']
