test loss, test acc, exec time:[0.9803934097290039, 0.019682353362441063, '00:09:46']
test loss, test acc, exec time:[0.9803924560546875, 0.02003529481589794, '00:09:42']
test loss, test acc, exec time:[0.9803928136825562, 0.019647058099508286, '00:09:39']
test loss, test acc, exec time:[0.980391800403595, 0.019364705309271812, '00:09:40']
test loss, test acc, exec time:[0.9803887009620667, 0.01989411748945713, '00:09:39']
test loss, test acc, exec time:[0.9803897738456726, 0.020270587876439095, '00:09:40']
test loss, test acc, exec time:[0.9803917407989502, 0.01922352984547615, '00:09:39']
test loss, test acc, exec time:[0.9803937673568726, 0.02024705894291401, '00:09:35']
test loss, test acc, exec time:[0.9803926348686218, 0.019505882635712624, '00:09:39']
test loss, test acc, exec time:[0.9803922772407532, 0.02007058821618557, '00:09:40']
