test loss, test acc, exec time:[0.333263635635376, 0.019517647102475166, '06:50:50']
test loss, test acc, exec time:[0.333263635635376, 0.020176470279693604, '06:52:01']
test loss, test acc, exec time:[0.333263635635376, 0.01885882392525673, '06:36:57']
test loss, test acc, exec time:[0.333263635635376, 0.01994117721915245, '06:39:20']
test loss, test acc, exec time:[0.333263635635376, 0.020458823069930077, '06:56:01']
test loss, test acc, exec time:[0.333263635635376, 0.019364705309271812, '07:02:35']
test loss, test acc, exec time:[0.333263635635376, 0.019952941685914993, '06:40:48']
test loss, test acc, exec time:[0.333263635635376, 0.02002352848649025, '06:41:28']
test loss, test acc, exec time:[0.333263635635376, 0.019882353022694588, '06:38:17']
test loss, test acc, exec time:[0.333263635635376, 0.02003529481589794, '12:28:13']
