test loss, test acc, exec time:[1.0274099111557007, 0.21644562482833862, '00:00:17']
test loss, test acc, exec time:[1.026602029800415, 0.2281167060136795, '00:00:16']
test loss, test acc, exec time:[1.0416871309280396, 0.1989389955997467, '00:00:16']
test loss, test acc, exec time:[1.0171151161193848, 0.1633952260017395, '00:00:15']
test loss, test acc, exec time:[1.0290601253509521, 0.2137930989265442, '00:00:15']
test loss, test acc, exec time:[1.0344401597976685, 0.20318302512168884, '00:00:16']
test loss, test acc, exec time:[1.02112877368927, 0.23872679471969604, '00:00:16']
test loss, test acc, exec time:[1.0460013151168823, 0.1506631225347519, '00:00:16']
test loss, test acc, exec time:[1.0126354694366455, 0.19469496607780457, '00:00:15']
test loss, test acc, exec time:[1.0117731094360352, 0.19946949183940887, '00:00:16']
