test loss, test acc, exec time:[2.502563714981079, 0.14801061153411865, '00:00:16']
test loss, test acc, exec time:[2.502129316329956, 0.14641909301280975, '00:00:16']
test loss, test acc, exec time:[2.5012009143829346, 0.2785145938396454, '00:00:16']
test loss, test acc, exec time:[2.507917881011963, 0.14164456725120544, '00:00:16']
test loss, test acc, exec time:[2.4968416690826416, 0.20636604726314545, '00:00:15']
test loss, test acc, exec time:[2.4930472373962402, 0.27427056431770325, '00:00:16']
test loss, test acc, exec time:[2.49851131439209, 0.21007958054542542, '00:00:16']
test loss, test acc, exec time:[2.5062785148620605, 0.2620689570903778, '00:00:16']
test loss, test acc, exec time:[2.502546548843384, 0.1633952260017395, '00:00:16']
test loss, test acc, exec time:[2.508150815963745, 0.14854110777378082, '00:00:15']
