precision
0.88172043,0.8,0.92807425,0.95014663,0.84914842
0.94871795,0.81751825,0.87007874,0.89458689,0.88029925
0.86552567,0.81318681,0.93483146,0.9338843,0.84556962
0.86075949,0.83018868,0.89978214,0.89552239,0.90023202
0.90782123,0.84189723,0.87603306,0.91032609,0.8056872
0.87804878,0.78571429,0.84541985,0.93785311,0.9327957
0.8108747,0.82278481,0.92963753,0.95652174,0.84428224
0.88804071,0.83657588,0.90042373,0.93628809,0.88308458
0.84863524,0.86956522,0.93735499,0.94490358,0.8091954
0.86597938,0.8267148,0.90929204,0.9071618,0.86700767

