precision
0.81218274,0.77067669,0.94266055,0.89736842,0.83863081
0.8919598,0.74829932,0.9082774,0.89540816,0.87853107
0.84935065,0.74085366,0.89220183,0.93333333,0.83743842
0.84236453,0.81742739,0.91144708,0.9204244,0.81909548
0.84529148,0.75518672,0.90617849,0.91304348,0.79086538
0.89124668,0.80912863,0.86773547,0.88948787,0.84634761
0.81838565,0.84489796,0.90466102,0.9246988,0.83846154
0.832,0.8057554,0.92624729,0.88947368,0.81329923
0.88772846,0.74827586,0.91341991,0.93948127,0.83870968
0.88920455,0.77580071,0.88631579,0.90555556,0.83453237

