precision
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05695896,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0960065,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04108144,0.,0.,0.
0.,0.,0.,0.,0.96406161,0.,0.,0.10202622,0.24721055,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.24506337,0.,0.49870801,0.,0.,0.,0.08204542,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.98202516,0.,0.,0.,0.,0.,0.18272179,0.,0.11822828,0.,0.,0.
0.02439024,0.,0.,1.,0.7184084,0.99640719,0.,0.49670066,0.48943461,1.,0.,1.,0.99881094,0.99879008,0.,1.,1.,1.,0.51376413,1.,0.99300699,1.,0.,0.85847589,1.,0.33212996,0.,1.,1.,0.,1.,1.,0.33149498,1.,0.23501645,0.99255014,0.8797954,0.,0.,0.,1.,1.,0.,1.,0.55788097,0.99538106,0.48744461,0.36893204,0.,0.
0.14428774,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.58032902,0.10712647,0.,0.16666667,0.,0.,0.,0.16910312,0.,0.,0.,0.,0.43252156,0.,0.,0.,0.,0.99819712,0.,1.,0.,0.91081794,0.,0.,0.,0.,0.,0.,0.50894988,0.,0.,0.12731804,0.
0.,0.3133039,0.,1.,0.50316742,0.99536769,0.,0.,1.,0.49048186,0.,0.69539501,0.49545054,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.06308428,0.,0.,0.,1.,0.49285714,0.39101687,0.4905054,0.,0.33943858,1.,0.,1.,0.,0.,1.,1.,0.49192364,0.,0.,0.,0.,1.,0.,0.,0.,0.97868761,0.91458107
4.58846585,9.08704883,0.00000000,6.05244507,0.00000000,0.00000000,9.90929705,2.58782022,2.49818129,0.00000000,0.00000000,0.00000000,5.73394495,5.01514234,1.70447820,6.45161290,9.99405470,0.00000000,4.96169711,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,9.64611872,0.00000000,0.00000000,1.00000000,0.00000000,3.35855646,0.00000000,0.00000000,9.95747266,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.40596966,2.47587455,0.00000000,0.00000000,5.04406580,9.97137951,0.00000000,1.00000000,1.00000000
1.,0.05795062,0.,0.34103261,0.,0.,0.27369593,0.45110246,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.31183673,0.,0.3183009,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.,0.99820359,0.,0.,0.,0.,0.99699339,0.49519231,0.,0.9453125,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,1.,0.,0.9928401,0.,0.,0.,0.,0.,0.32722616,0.10770617,0.,0.,0.,0.,0.02808989,0.,0.,0.,0.,0.49573404,0.
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04279401,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04751018,0.
0.09211373,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9614094,0.,0.06707341,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.98822837,0.,0.,0.07191537,0.,0.15813953,1.,0.33531583,0.,0.99577295,0.,0.,0.,0.,0.,0.51178875,0.,0.,0.,0.,0.91316372

