metric
0.84924623,0.84046693,0.88840263,0.93895349,0.83682984
0.87371134,0.79742765,0.91435185,0.91066282,0.88452088
0.8718593,0.81690141,0.90456432,0.92261905,0.77850877
0.86588235,0.82926829,0.90413943,0.93093093,0.81857451
0.88709677,0.84615385,0.89484536,0.91351351,0.8490566
0.84432718,0.81125828,0.92099323,0.89276139,0.85824742
0.82650602,0.85080645,0.92359551,0.95342466,0.8592233
0.80697674,0.8458498,0.90829694,0.93181818,0.85204082
0.81818182,0.82061069,0.93617021,0.93565684,0.85819071
0.89617486,0.76838235,0.8699187,0.90909091,0.91621622

