metric
0.99823217,1.,1.,0.99051571,0.,0.32758621,1.,0.98010532,0.,0.99813896
1.,1.,0.98395415,0.99764429,0.,0.17777778,1.,0.98572278,0.25121915,0.
0.996997,1.,0.98586572,1.,0.99694563,1.,0.98357871,1.,0.,0.49223557
1.,1.,0.97022472,0.99879154,0.,0.,1.,1.,0.,0.24937288
0.,0.,0.99062134,0.32560464,0.,0.25428405,0.99881587,0.99587993,0.,0.17647059
1.,0.98202899,1.,1.,1.,1.,1.,0.97775242,0.99767036,1.
1.,0.9888301,0.89620653,1.,0.99582588,0.,1.,0.99741769,0.50392556,1.
0.96917808,0.4740991,1.,0.,0.,0.,1.,0.65074627,0.,0.24745312
1.,0.50877193,1.,0.,0.24275942,0.,1.,1.,0.,0.
1.,0.99882629,0.,1.,0.,0.,1.,0.99939431,0.,0.20255389

